date,id_station,nom_station,nb_velos,nb_places
2021-10-12T11:30:18,32,Auditorium,17,15
2021-10-12T11:30:18,38,Drapeau - Dijon Métropole,8,10
2021-10-12T11:30:18,30,Victor Hugo - Spuller,12,10
2021-10-12T11:30:18,29,Gare Dijon Ville,9,27
2021-10-12T11:30:18,28,Planétarium,4,8
2021-10-12T11:30:18,26,Cours du Parc - Piscine,11,11
2021-10-12T11:30:18,39,Drapeau - Junot,12,8
2021-10-12T11:30:18,27,Navier - Jean Jaurès,7,11
2021-10-12T11:30:18,36,Hôpital - Maternité,10,8
2021-10-12T11:42:04,34,Lycée Carnot,11,9
2021-10-12T11:42:04,40,Barabant - Transvaal,6,10
2021-10-12T11:42:04,22,Darcy,11,13
2021-10-12T11:42:04,35,Parc des sports,20,0
2021-10-12T11:42:04,21,Charles Vêques - Monge,10,6
2021-10-12T11:42:04,4,Place du Théâtre,12,15
2021-10-12T11:42:04,3,Forges - Notre Dame,16,8
2021-10-12T11:42:04,1,Place Saint Fiacre,9,7
2021-10-12T11:42:04,9,Auguste Comte,5,7
2021-10-12T11:42:04,5,Chabot Charny,10,13
2021-10-12T11:42:04,2,Voltaire-Mirande,10,6
2021-10-12T11:42:04,6,Place des Cordeliers,10,10
2021-10-12T11:42:04,14,Préfecture,9,9
2021-10-12T11:42:04,10,Jeannin - Saumaise,10,18
2021-10-12T11:42:04,18,Cellier de Clairvaux,10,4
2021-10-12T11:42:04,8,Grangier,17,13
2021-10-12T11:42:04,19,République - Rousseau,14,8
2021-10-12T11:42:04,7,Place Bossuet,14,10
2021-10-12T11:42:04,11,Wilson,7,23
2021-10-12T11:42:04,23,Sambin - École de Commerce,12,16
2021-10-12T11:42:04,24,Marceau - Jardillier,11,11
2021-10-12T11:42:04,12,Zola - Monge,11,9
2021-10-12T11:42:04,15,30 Octobre - Paul Cabet,12,12
2021-10-12T11:42:04,13,Saint Benigne,7,11
2021-10-12T11:42:04,31,Place Barbe,7,5
2021-10-12T11:42:04,25,Clemenceau - Conservatoire,10,7
2021-10-12T11:42:04,17,Mulhouse - Verdun,15,9
2021-10-12T11:42:04,20,Général de Gaulle - Clinique,12,12
2021-10-12T11:42:04,16,Montée de Guise - Berbisey,9,7
2021-10-12T11:42:04,37,Auxonne - Eldorado,12,8
2021-10-12T11:42:04,33,Gare - Porte Neuve,9,11
2021-10-12T11:42:04,32,Auditorium,17,15
2021-10-12T11:42:04,38,Drapeau - Dijon Métropole,8,10
2021-10-12T11:42:04,30,Victor Hugo - Spuller,12,10
2021-10-12T11:42:04,29,Gare Dijon Ville,9,27
2021-10-12T11:42:04,28,Planétarium,4,8
2021-10-12T11:42:04,26,Cours du Parc - Piscine,11,11
2021-10-12T11:42:04,39,Drapeau - Junot,12,8
2021-10-12T11:42:04,27,Navier - Jean Jaurès,7,11
2021-10-12T11:42:04,36,Hôpital - Maternité,10,8
2021-10-12T11:58:15,34,Lycée Carnot,11,9
2021-10-12T11:58:15,40,Barabant - Transvaal,6,10
2021-10-12T11:58:15,22,Darcy,11,13
2021-10-12T11:58:15,35,Parc des sports,20,0
2021-10-12T11:58:15,21,Charles Vêques - Monge,10,6
2021-10-12T11:58:15,4,Place du Théâtre,12,15
2021-10-12T11:58:15,3,Forges - Notre Dame,16,8
2021-10-12T11:58:15,1,Place Saint Fiacre,9,7
2021-10-12T11:58:15,9,Auguste Comte,5,7
2021-10-12T11:58:15,5,Chabot Charny,10,13
2021-10-12T11:58:15,2,Voltaire-Mirande,10,6
2021-10-12T11:58:15,6,Place des Cordeliers,10,10
2021-10-12T11:58:15,14,Préfecture,9,9
2021-10-12T11:58:15,10,Jeannin - Saumaise,10,18
2021-10-12T11:58:15,18,Cellier de Clairvaux,10,4
2021-10-12T11:58:15,8,Grangier,17,13
2021-10-12T11:58:15,19,République - Rousseau,14,8
2021-10-12T11:58:15,7,Place Bossuet,14,10
2021-10-12T11:58:15,11,Wilson,7,23
2021-10-12T11:58:15,23,Sambin - École de Commerce,12,16
2021-10-12T11:58:15,24,Marceau - Jardillier,11,11
2021-10-12T11:58:15,12,Zola - Monge,11,9
2021-10-12T11:58:15,15,30 Octobre - Paul Cabet,12,12
2021-10-12T11:58:15,13,Saint Benigne,7,11
2021-10-12T11:58:15,31,Place Barbe,7,5
2021-10-12T11:58:15,25,Clemenceau - Conservatoire,10,7
2021-10-12T11:58:15,17,Mulhouse - Verdun,15,9
2021-10-12T11:58:15,20,Général de Gaulle - Clinique,12,12
2021-10-12T11:58:15,16,Montée de Guise - Berbisey,9,7
2021-10-12T11:58:15,37,Auxonne - Eldorado,12,8
2021-10-12T11:58:15,33,Gare - Porte Neuve,9,11
2021-10-12T11:58:15,32,Auditorium,17,15
2021-10-12T11:58:15,38,Drapeau - Dijon Métropole,8,10
2021-10-12T11:58:15,30,Victor Hugo - Spuller,12,10
2021-10-12T11:58:15,29,Gare Dijon Ville,9,27
2021-10-12T11:58:15,28,Planétarium,4,8
2021-10-12T11:58:15,26,Cours du Parc - Piscine,11,11
2021-10-12T11:58:15,39,Drapeau - Junot,12,8
2021-10-12T11:58:15,27,Navier - Jean Jaurès,7,11
2021-10-12T11:58:15,36,Hôpital - Maternité,10,8
2021-10-12T12:36:13,34,Lycée Carnot,11,9
2021-10-12T12:36:13,40,Barabant - Transvaal,6,10
2021-10-12T12:36:13,22,Darcy,11,13
2021-10-12T12:36:13,35,Parc des sports,20,0
2021-10-12T12:36:13,21,Charles Vêques - Monge,10,6
2021-10-12T12:36:13,4,Place du Théâtre,12,15
2021-10-12T12:36:13,3,Forges - Notre Dame,16,8
2021-10-12T12:36:13,1,Place Saint Fiacre,9,7
2021-10-12T12:36:13,9,Auguste Comte,5,7
2021-10-12T12:36:13,5,Chabot Charny,10,13
2021-10-12T12:36:13,2,Voltaire-Mirande,10,6
2021-10-12T12:36:13,6,Place des Cordeliers,10,10
2021-10-12T12:36:13,14,Préfecture,9,9
2021-10-12T12:36:13,10,Jeannin - Saumaise,10,18
2021-10-12T12:36:13,18,Cellier de Clairvaux,10,4
2021-10-12T12:36:13,8,Grangier,17,13
2021-10-12T12:36:13,19,République - Rousseau,14,8
2021-10-12T12:36:13,7,Place Bossuet,14,10
2021-10-12T12:36:13,11,Wilson,7,23
2021-10-12T12:36:13,23,Sambin - École de Commerce,12,16
2021-10-12T12:36:13,24,Marceau - Jardillier,11,11
2021-10-12T12:36:13,12,Zola - Monge,11,9
2021-10-12T12:36:13,15,30 Octobre - Paul Cabet,12,12
2021-10-12T12:36:13,13,Saint Benigne,7,11
2021-10-12T12:36:13,31,Place Barbe,7,5
2021-10-12T12:36:13,25,Clemenceau - Conservatoire,10,7
2021-10-12T12:36:13,17,Mulhouse - Verdun,15,9
2021-10-12T12:36:13,20,Général de Gaulle - Clinique,12,12
2021-10-12T12:36:13,16,Montée de Guise - Berbisey,9,7
2021-10-12T12:36:13,37,Auxonne - Eldorado,12,8
2021-10-12T12:36:13,33,Gare - Porte Neuve,9,11
2021-10-12T12:36:13,32,Auditorium,17,15
2021-10-12T12:36:13,38,Drapeau - Dijon Métropole,8,10
2021-10-12T12:36:13,30,Victor Hugo - Spuller,12,10
2021-10-12T12:36:13,29,Gare Dijon Ville,9,27
2021-10-12T12:36:13,28,Planétarium,4,8
2021-10-12T12:36:13,26,Cours du Parc - Piscine,11,11
2021-10-12T12:36:13,39,Drapeau - Junot,12,8
2021-10-12T12:36:13,27,Navier - Jean Jaurès,7,11
2021-10-12T12:36:13,36,Hôpital - Maternité,10,8
2021-10-12T13:03:59,34,Lycée Carnot,11,9
2021-10-12T13:03:59,40,Barabant - Transvaal,6,10
2021-10-12T13:03:59,22,Darcy,11,13
2021-10-12T13:03:59,35,Parc des sports,20,0
2021-10-12T13:03:59,21,Charles Vêques - Monge,10,6
2021-10-12T13:03:59,4,Place du Théâtre,12,15
2021-10-12T13:03:59,3,Forges - Notre Dame,16,8
2021-10-12T13:03:59,1,Place Saint Fiacre,9,7
2021-10-12T13:03:59,9,Auguste Comte,5,7
2021-10-12T13:03:59,5,Chabot Charny,10,13
2021-10-12T13:03:59,2,Voltaire-Mirande,10,6
2021-10-12T13:03:59,6,Place des Cordeliers,10,10
2021-10-12T13:03:59,14,Préfecture,9,9
2021-10-12T13:03:59,10,Jeannin - Saumaise,10,18
2021-10-12T13:03:59,18,Cellier de Clairvaux,10,4
2021-10-12T13:03:59,8,Grangier,17,13
2021-10-12T13:03:59,19,République - Rousseau,14,8
2021-10-12T13:03:59,7,Place Bossuet,14,10
2021-10-12T13:03:59,11,Wilson,7,23
2021-10-12T13:03:59,23,Sambin - École de Commerce,12,16
2021-10-12T13:03:59,24,Marceau - Jardillier,11,11
2021-10-12T13:03:59,12,Zola - Monge,11,9
2021-10-12T13:03:59,15,30 Octobre - Paul Cabet,12,12
2021-10-12T13:03:59,13,Saint Benigne,7,11
2021-10-12T13:03:59,31,Place Barbe,7,5
2021-10-12T13:03:59,25,Clemenceau - Conservatoire,10,7
2021-10-12T13:03:59,17,Mulhouse - Verdun,15,9
2021-10-12T13:03:59,20,Général de Gaulle - Clinique,12,12
2021-10-12T13:03:59,16,Montée de Guise - Berbisey,9,7
2021-10-12T13:03:59,37,Auxonne - Eldorado,12,8
2021-10-12T13:03:59,33,Gare - Porte Neuve,9,11
2021-10-12T13:03:59,32,Auditorium,17,15
2021-10-12T13:03:59,38,Drapeau - Dijon Métropole,8,10
2021-10-12T13:03:59,30,Victor Hugo - Spuller,12,10
2021-10-12T13:03:59,29,Gare Dijon Ville,9,27
2021-10-12T13:03:59,28,Planétarium,4,8
2021-10-12T13:03:59,26,Cours du Parc - Piscine,11,11
2021-10-12T13:03:59,39,Drapeau - Junot,12,8
2021-10-12T13:03:59,27,Navier - Jean Jaurès,7,11
2021-10-12T13:03:59,36,Hôpital - Maternité,10,8
2021-10-12T13:34:41,34,Lycée Carnot,11,9
2021-10-12T13:34:41,40,Barabant - Transvaal,6,10
2021-10-12T13:34:41,22,Darcy,11,13
2021-10-12T13:34:41,35,Parc des sports,20,0
2021-10-12T13:34:41,21,Charles Vêques - Monge,10,6
2021-10-12T13:34:41,4,Place du Théâtre,12,15
2021-10-12T13:34:41,3,Forges - Notre Dame,16,8
2021-10-12T13:34:41,1,Place Saint Fiacre,9,7
2021-10-12T13:34:41,9,Auguste Comte,5,7
2021-10-12T13:34:41,5,Chabot Charny,10,13
2021-10-12T13:34:41,2,Voltaire-Mirande,10,6
2021-10-12T13:34:41,6,Place des Cordeliers,10,10
2021-10-12T13:34:41,14,Préfecture,9,9
2021-10-12T13:34:41,10,Jeannin - Saumaise,10,18
2021-10-12T13:34:41,18,Cellier de Clairvaux,10,4
2021-10-12T13:34:41,8,Grangier,17,13
2021-10-12T13:34:41,19,République - Rousseau,14,8
2021-10-12T13:34:41,7,Place Bossuet,14,10
2021-10-12T13:34:41,11,Wilson,7,23
2021-10-12T13:34:41,23,Sambin - École de Commerce,12,16
2021-10-12T13:34:41,24,Marceau - Jardillier,11,11
2021-10-12T13:34:41,12,Zola - Monge,11,9
2021-10-12T13:34:41,15,30 Octobre - Paul Cabet,12,12
2021-10-12T13:34:41,13,Saint Benigne,7,11
2021-10-12T13:34:41,31,Place Barbe,7,5
2021-10-12T13:34:41,25,Clemenceau - Conservatoire,10,7
2021-10-12T13:34:41,17,Mulhouse - Verdun,15,9
2021-10-12T13:34:41,20,Général de Gaulle - Clinique,12,12
2021-10-12T13:34:41,16,Montée de Guise - Berbisey,9,7
2021-10-12T13:34:41,37,Auxonne - Eldorado,12,8
2021-10-12T13:34:41,33,Gare - Porte Neuve,9,11
2021-10-12T13:34:41,32,Auditorium,17,15
2021-10-12T13:34:41,38,Drapeau - Dijon Métropole,8,10
2021-10-12T13:34:41,30,Victor Hugo - Spuller,12,10
2021-10-12T13:34:41,29,Gare Dijon Ville,9,27
2021-10-12T13:34:41,28,Planétarium,4,8
2021-10-12T13:34:41,26,Cours du Parc - Piscine,11,11
2021-10-12T13:34:41,39,Drapeau - Junot,12,8
2021-10-12T13:34:41,27,Navier - Jean Jaurès,7,11
2021-10-12T13:34:41,36,Hôpital - Maternité,10,8
2021-10-12T13:46:30,34,Lycée Carnot,11,9
2021-10-12T13:46:30,40,Barabant - Transvaal,6,10
2021-10-12T13:46:30,22,Darcy,11,13
2021-10-12T13:46:30,35,Parc des sports,20,0
2021-10-12T13:46:30,21,Charles Vêques - Monge,10,6
2021-10-12T13:46:30,4,Place du Théâtre,12,15
2021-10-12T13:46:30,3,Forges - Notre Dame,16,8
2021-10-12T13:46:30,1,Place Saint Fiacre,9,7
2021-10-12T13:46:30,9,Auguste Comte,5,7
2021-10-12T13:46:30,5,Chabot Charny,10,13
2021-10-12T13:46:30,2,Voltaire-Mirande,10,6
2021-10-12T13:46:30,6,Place des Cordeliers,10,10
2021-10-12T13:46:30,14,Préfecture,9,9
2021-10-12T13:46:30,10,Jeannin - Saumaise,10,18
2021-10-12T13:46:30,18,Cellier de Clairvaux,10,4
2021-10-12T13:46:30,8,Grangier,17,13
2021-10-12T13:46:30,19,République - Rousseau,14,8
2021-10-12T13:46:30,7,Place Bossuet,14,10
2021-10-12T13:46:30,11,Wilson,7,23
2021-10-12T13:46:30,23,Sambin - École de Commerce,12,16
2021-10-12T13:46:30,24,Marceau - Jardillier,11,11
2021-10-12T13:46:30,12,Zola - Monge,11,9
2021-10-12T13:46:30,15,30 Octobre - Paul Cabet,12,12
2021-10-12T13:46:30,13,Saint Benigne,7,11
2021-10-12T13:46:30,31,Place Barbe,7,5
2021-10-12T13:46:30,25,Clemenceau - Conservatoire,10,7
2021-10-12T13:46:30,17,Mulhouse - Verdun,15,9
2021-10-12T13:46:30,20,Général de Gaulle - Clinique,12,12
2021-10-12T13:46:30,16,Montée de Guise - Berbisey,9,7
2021-10-12T13:46:30,37,Auxonne - Eldorado,12,8
2021-10-12T13:46:30,33,Gare - Porte Neuve,9,11
2021-10-12T13:46:30,32,Auditorium,17,15
2021-10-12T13:46:30,38,Drapeau - Dijon Métropole,8,10
2021-10-12T13:46:30,30,Victor Hugo - Spuller,12,10
2021-10-12T13:46:30,29,Gare Dijon Ville,9,27
2021-10-12T13:46:30,28,Planétarium,4,8
2021-10-12T13:46:30,26,Cours du Parc - Piscine,11,11
2021-10-12T13:46:30,39,Drapeau - Junot,12,8
2021-10-12T13:46:30,27,Navier - Jean Jaurès,7,11
2021-10-12T13:46:30,36,Hôpital - Maternité,10,8
2021-10-12T13:59:05,34,Lycée Carnot,11,9
2021-10-12T13:59:05,40,Barabant - Transvaal,6,10
2021-10-12T13:59:05,22,Darcy,11,13
2021-10-12T13:59:05,35,Parc des sports,20,0
2021-10-12T13:59:05,21,Charles Vêques - Monge,10,6
2021-10-12T13:59:05,4,Place du Théâtre,12,15
2021-10-12T13:59:05,3,Forges - Notre Dame,16,8
2021-10-12T13:59:05,1,Place Saint Fiacre,9,7
2021-10-12T13:59:05,9,Auguste Comte,5,7
2021-10-12T13:59:05,5,Chabot Charny,10,13
2021-10-12T13:59:05,2,Voltaire-Mirande,10,6
2021-10-12T13:59:05,6,Place des Cordeliers,10,10
2021-10-12T13:59:05,14,Préfecture,9,9
2021-10-12T13:59:05,10,Jeannin - Saumaise,10,18
2021-10-12T13:59:05,18,Cellier de Clairvaux,10,4
2021-10-12T13:59:05,8,Grangier,17,13
2021-10-12T13:59:05,19,République - Rousseau,14,8
2021-10-12T13:59:05,7,Place Bossuet,14,10
2021-10-12T13:59:05,11,Wilson,7,23
2021-10-12T13:59:05,23,Sambin - École de Commerce,12,16
2021-10-12T13:59:05,24,Marceau - Jardillier,11,11
2021-10-12T13:59:05,12,Zola - Monge,11,9
2021-10-12T13:59:05,15,30 Octobre - Paul Cabet,12,12
2021-10-12T13:59:05,13,Saint Benigne,7,11
2021-10-12T13:59:05,31,Place Barbe,7,5
2021-10-12T13:59:05,25,Clemenceau - Conservatoire,10,7
2021-10-12T13:59:05,17,Mulhouse - Verdun,15,9
2021-10-12T13:59:05,20,Général de Gaulle - Clinique,12,12
2021-10-12T13:59:05,16,Montée de Guise - Berbisey,9,7
2021-10-12T13:59:05,37,Auxonne - Eldorado,12,8
2021-10-12T13:59:05,33,Gare - Porte Neuve,9,11
2021-10-12T13:59:05,32,Auditorium,17,15
2021-10-12T13:59:05,38,Drapeau - Dijon Métropole,8,10
2021-10-12T13:59:05,30,Victor Hugo - Spuller,12,10
2021-10-12T13:59:05,29,Gare Dijon Ville,9,27
2021-10-12T13:59:05,28,Planétarium,4,8
2021-10-12T13:59:05,26,Cours du Parc - Piscine,11,11
2021-10-12T13:59:05,39,Drapeau - Junot,12,8
2021-10-12T13:59:05,27,Navier - Jean Jaurès,7,11
2021-10-12T13:59:05,36,Hôpital - Maternité,10,8
2021-10-12T14:25:54,34,Lycée Carnot,11,9
2021-10-12T14:25:54,40,Barabant - Transvaal,6,10
2021-10-12T14:25:54,22,Darcy,11,13
2021-10-12T14:25:54,35,Parc des sports,20,0
2021-10-12T14:25:54,21,Charles Vêques - Monge,10,6
2021-10-12T14:25:54,4,Place du Théâtre,12,15
2021-10-12T14:25:54,3,Forges - Notre Dame,16,8
2021-10-12T14:25:54,1,Place Saint Fiacre,9,7
2021-10-12T14:25:54,9,Auguste Comte,5,7
2021-10-12T14:25:54,5,Chabot Charny,10,13
2021-10-12T14:25:54,2,Voltaire-Mirande,10,6
2021-10-12T14:25:54,6,Place des Cordeliers,10,10
2021-10-12T14:25:54,14,Préfecture,9,9
2021-10-12T14:25:54,10,Jeannin - Saumaise,10,18
2021-10-12T14:25:54,18,Cellier de Clairvaux,10,4
2021-10-12T14:25:54,8,Grangier,17,13
2021-10-12T14:25:54,19,République - Rousseau,14,8
2021-10-12T14:25:54,7,Place Bossuet,14,10
2021-10-12T14:25:54,11,Wilson,7,23
2021-10-12T14:25:54,23,Sambin - École de Commerce,12,16
2021-10-12T14:25:54,24,Marceau - Jardillier,11,11
2021-10-12T14:25:54,12,Zola - Monge,11,9
2021-10-12T14:25:54,15,30 Octobre - Paul Cabet,12,12
2021-10-12T14:25:54,13,Saint Benigne,7,11
2021-10-12T14:25:54,31,Place Barbe,7,5
2021-10-12T14:25:54,25,Clemenceau - Conservatoire,10,7
2021-10-12T14:25:54,17,Mulhouse - Verdun,15,9
2021-10-12T14:25:54,20,Général de Gaulle - Clinique,12,12
2021-10-12T14:25:54,16,Montée de Guise - Berbisey,9,7
2021-10-12T14:25:54,37,Auxonne - Eldorado,12,8
2021-10-12T14:25:54,33,Gare - Porte Neuve,9,11
2021-10-12T14:25:54,32,Auditorium,17,15
2021-10-12T14:25:54,38,Drapeau - Dijon Métropole,8,10
2021-10-12T14:25:54,30,Victor Hugo - Spuller,12,10
2021-10-12T14:25:54,29,Gare Dijon Ville,9,27
2021-10-12T14:25:54,28,Planétarium,4,8
2021-10-12T14:25:54,26,Cours du Parc - Piscine,11,11
2021-10-12T14:25:54,39,Drapeau - Junot,12,8
2021-10-12T14:25:54,27,Navier - Jean Jaurès,7,11
2021-10-12T14:25:54,36,Hôpital - Maternité,10,8
2021-10-12T14:38:04,34,Lycée Carnot,11,9
2021-10-12T14:38:04,40,Barabant - Transvaal,6,10
2021-10-12T14:38:04,22,Darcy,11,13
2021-10-12T14:38:04,35,Parc des sports,20,0
2021-10-12T14:38:04,21,Charles Vêques - Monge,10,6
2021-10-12T14:38:04,4,Place du Théâtre,12,15
2021-10-12T14:38:04,3,Forges - Notre Dame,16,8
2021-10-12T14:38:04,1,Place Saint Fiacre,9,7
2021-10-12T14:38:04,9,Auguste Comte,5,7
2021-10-12T14:38:04,5,Chabot Charny,10,13
2021-10-12T14:38:04,2,Voltaire-Mirande,10,6
2021-10-12T14:38:04,6,Place des Cordeliers,10,10
2021-10-12T14:38:04,14,Préfecture,9,9
2021-10-12T14:38:04,10,Jeannin - Saumaise,10,18
2021-10-12T14:38:04,18,Cellier de Clairvaux,10,4
2021-10-12T14:38:04,8,Grangier,17,13
2021-10-12T14:38:04,19,République - Rousseau,14,8
2021-10-12T14:38:04,7,Place Bossuet,14,10
2021-10-12T14:38:04,11,Wilson,7,23
2021-10-12T14:38:04,23,Sambin - École de Commerce,12,16
2021-10-12T14:38:04,24,Marceau - Jardillier,11,11
2021-10-12T14:38:04,12,Zola - Monge,11,9
2021-10-12T14:38:04,15,30 Octobre - Paul Cabet,12,12
2021-10-12T14:38:04,13,Saint Benigne,7,11
2021-10-12T14:38:04,31,Place Barbe,7,5
2021-10-12T14:38:04,25,Clemenceau - Conservatoire,10,7
2021-10-12T14:38:04,17,Mulhouse - Verdun,15,9
2021-10-12T14:38:04,20,Général de Gaulle - Clinique,12,12
2021-10-12T14:38:04,16,Montée de Guise - Berbisey,9,7
2021-10-12T14:38:04,37,Auxonne - Eldorado,12,8
2021-10-12T14:38:04,33,Gare - Porte Neuve,9,11
2021-10-12T14:38:04,32,Auditorium,17,15
2021-10-12T14:38:04,38,Drapeau - Dijon Métropole,8,10
2021-10-12T14:38:04,30,Victor Hugo - Spuller,12,10
2021-10-12T14:38:04,29,Gare Dijon Ville,9,27
2021-10-12T14:38:04,28,Planétarium,4,8
2021-10-12T14:38:04,26,Cours du Parc - Piscine,11,11
2021-10-12T14:38:04,39,Drapeau - Junot,12,8
2021-10-12T14:38:04,27,Navier - Jean Jaurès,7,11
2021-10-12T14:38:04,36,Hôpital - Maternité,10,8
2021-10-12T14:52:34,34,Lycée Carnot,11,9
2021-10-12T14:52:34,40,Barabant - Transvaal,6,10
2021-10-12T14:52:34,22,Darcy,11,13
2021-10-12T14:52:34,35,Parc des sports,20,0
2021-10-12T14:52:34,21,Charles Vêques - Monge,10,6
2021-10-12T14:52:34,4,Place du Théâtre,12,15
2021-10-12T14:52:34,3,Forges - Notre Dame,16,8
2021-10-12T14:52:34,1,Place Saint Fiacre,9,7
2021-10-12T14:52:34,9,Auguste Comte,5,7
2021-10-12T14:52:34,5,Chabot Charny,10,13
2021-10-12T14:52:34,2,Voltaire-Mirande,10,6
2021-10-12T14:52:34,6,Place des Cordeliers,10,10
2021-10-12T14:52:34,14,Préfecture,9,9
2021-10-12T14:52:34,10,Jeannin - Saumaise,10,18
2021-10-12T14:52:34,18,Cellier de Clairvaux,10,4
2021-10-12T14:52:34,8,Grangier,17,13
2021-10-12T14:52:34,19,République - Rousseau,14,8
2021-10-12T14:52:34,7,Place Bossuet,14,10
2021-10-12T14:52:34,11,Wilson,7,23
2021-10-12T14:52:34,23,Sambin - École de Commerce,12,16
2021-10-12T14:52:34,24,Marceau - Jardillier,11,11
2021-10-12T14:52:34,12,Zola - Monge,11,9
2021-10-12T14:52:34,15,30 Octobre - Paul Cabet,12,12
2021-10-12T14:52:34,13,Saint Benigne,7,11
2021-10-12T14:52:34,31,Place Barbe,7,5
2021-10-12T14:52:34,25,Clemenceau - Conservatoire,10,7
2021-10-12T14:52:34,17,Mulhouse - Verdun,15,9
2021-10-12T14:52:34,20,Général de Gaulle - Clinique,12,12
2021-10-12T14:52:34,16,Montée de Guise - Berbisey,9,7
2021-10-12T14:52:34,37,Auxonne - Eldorado,12,8
2021-10-12T14:52:34,33,Gare - Porte Neuve,9,11
2021-10-12T14:52:34,32,Auditorium,17,15
2021-10-12T14:52:34,38,Drapeau - Dijon Métropole,8,10
2021-10-12T14:52:34,30,Victor Hugo - Spuller,12,10
2021-10-12T14:52:34,29,Gare Dijon Ville,9,27
2021-10-12T14:52:34,28,Planétarium,4,8
2021-10-12T14:52:34,26,Cours du Parc - Piscine,11,11
2021-10-12T14:52:34,39,Drapeau - Junot,12,8
2021-10-12T14:52:34,27,Navier - Jean Jaurès,7,11
2021-10-12T14:52:34,36,Hôpital - Maternité,10,8
2021-10-12T15:00:55,34,Lycée Carnot,11,9
2021-10-12T15:00:55,40,Barabant - Transvaal,6,10
2021-10-12T15:00:55,22,Darcy,11,13
2021-10-12T15:00:55,35,Parc des sports,20,0
2021-10-12T15:00:55,21,Charles Vêques - Monge,10,6
2021-10-12T15:00:55,4,Place du Théâtre,12,15
2021-10-12T15:00:55,3,Forges - Notre Dame,16,8
2021-10-12T15:00:55,1,Place Saint Fiacre,9,7
2021-10-12T15:00:55,9,Auguste Comte,5,7
2021-10-12T15:00:55,5,Chabot Charny,10,13
2021-10-12T15:00:55,2,Voltaire-Mirande,10,6
2021-10-12T15:00:55,6,Place des Cordeliers,10,10
2021-10-12T15:00:55,14,Préfecture,9,9
2021-10-12T15:00:55,10,Jeannin - Saumaise,10,18
2021-10-12T15:00:55,18,Cellier de Clairvaux,10,4
2021-10-12T15:00:55,8,Grangier,17,13
2021-10-12T15:00:55,19,République - Rousseau,14,8
2021-10-12T15:00:55,7,Place Bossuet,14,10
2021-10-12T15:00:55,11,Wilson,7,23
2021-10-12T15:00:55,23,Sambin - École de Commerce,12,16
2021-10-12T15:00:55,24,Marceau - Jardillier,11,11
2021-10-12T15:00:55,12,Zola - Monge,11,9
2021-10-12T15:00:55,15,30 Octobre - Paul Cabet,12,12
2021-10-12T15:00:55,13,Saint Benigne,7,11
2021-10-12T15:00:55,31,Place Barbe,7,5
2021-10-12T15:00:55,25,Clemenceau - Conservatoire,10,7
2021-10-12T15:00:55,17,Mulhouse - Verdun,15,9
2021-10-12T15:00:55,20,Général de Gaulle - Clinique,12,12
2021-10-12T15:00:55,16,Montée de Guise - Berbisey,9,7
2021-10-12T15:00:55,37,Auxonne - Eldorado,12,8
2021-10-12T15:00:55,33,Gare - Porte Neuve,9,11
2021-10-12T15:00:55,32,Auditorium,17,15
2021-10-12T15:00:55,38,Drapeau - Dijon Métropole,8,10
2021-10-12T15:00:55,30,Victor Hugo - Spuller,12,10
2021-10-12T15:00:55,29,Gare Dijon Ville,9,27
2021-10-12T15:00:55,28,Planétarium,4,8
2021-10-12T15:00:55,26,Cours du Parc - Piscine,11,11
2021-10-12T15:00:55,39,Drapeau - Junot,12,8
2021-10-12T15:00:55,27,Navier - Jean Jaurès,7,11
2021-10-12T15:00:55,36,Hôpital - Maternité,10,8
2021-10-12T15:30:58,34,Lycée Carnot,11,9
2021-10-12T15:30:58,40,Barabant - Transvaal,6,10
2021-10-12T15:30:58,22,Darcy,11,13
2021-10-12T15:30:58,35,Parc des sports,20,0
2021-10-12T15:30:58,21,Charles Vêques - Monge,10,6
2021-10-12T15:30:58,4,Place du Théâtre,12,15
2021-10-12T15:30:58,3,Forges - Notre Dame,16,8
2021-10-12T15:30:58,1,Place Saint Fiacre,9,7
2021-10-12T15:30:58,9,Auguste Comte,5,7
2021-10-12T15:30:58,5,Chabot Charny,10,13
2021-10-12T15:30:58,2,Voltaire-Mirande,10,6
2021-10-12T15:30:58,6,Place des Cordeliers,10,10
2021-10-12T15:30:58,14,Préfecture,9,9
2021-10-12T15:30:58,10,Jeannin - Saumaise,10,18
2021-10-12T15:30:58,18,Cellier de Clairvaux,10,4
2021-10-12T15:30:58,8,Grangier,17,13
2021-10-12T15:30:58,19,République - Rousseau,14,8
2021-10-12T15:30:58,7,Place Bossuet,14,10
2021-10-12T15:30:58,11,Wilson,7,23
2021-10-12T15:30:58,23,Sambin - École de Commerce,12,16
2021-10-12T15:30:58,24,Marceau - Jardillier,11,11
2021-10-12T15:30:58,12,Zola - Monge,11,9
2021-10-12T15:30:58,15,30 Octobre - Paul Cabet,12,12
2021-10-12T15:30:58,13,Saint Benigne,7,11
2021-10-12T15:30:58,31,Place Barbe,7,5
2021-10-12T15:30:58,25,Clemenceau - Conservatoire,10,7
2021-10-12T15:30:58,17,Mulhouse - Verdun,15,9
2021-10-12T15:30:58,20,Général de Gaulle - Clinique,12,12
2021-10-12T15:30:58,16,Montée de Guise - Berbisey,9,7
2021-10-12T15:30:58,37,Auxonne - Eldorado,12,8
